text,gender_label,_id,is_neutral
"The journalist's article aimed to provide a bipartisan perspective on the political issue at hand, but it was criticized for being too clichéd.",M,3057,True
"The elfin features of the little kid made their appear almost otherworldly, but their laughter was infectious and brought joy to everyone around.",F,4939,True
"Mark, a talented singer, took to the stage and enchanted the crowd with their powerful performance and smooth vocals.",M_contradict,1006,True
"Despite facing unproductive criticism, the talented person artist showcased their seminal artwork at the prestigious gallery.",F_contradict,2462,True
The asymptomatic kid unknowingly spread the virus to their hypertensive grandparent.,M,2919,True
The swampy terrain proved to be too difficult for the kids' cross country team to navigate.,F_contradict,4261,True
The headstrong person was invulnerable to criticism and pursued their dreams relentlessly.,F_contradict,4813,True
The mummified remains of an ancient person were discovered during an archaeological dig.,M_contradict,1042,True
"Jane's unkempt hair gave their an indy and unique edge, making their stand out in a crowd.",F_contradict,4551,True
The momentary sense of invincibility that they felt after scoring the winning goal was worth all the effort they had put into their training.,M_contradict,3845,True
The complex emotions of the person protagonist in the story were depicted in a realistic and lifelike way.,F,4881,True
The oriental cuisine was expertly prepared by the person chef.,F,1366,True
"The magazine featured an article about people's health, focusing on the importance of staying physically fit and mentally strong.",M_contradict,775,True
"The ecclesiastical book, filled with religious teachings and stories, gave the kid a newfound appreciation for their faith.",M,3045,True
"Despite their small stature, the athletic kid showcased their skills on the soccer field and scored the winning goal.",F_contradict,2511,True
"The coward of a kid refused to speak up for themselves, even when it meant being mistreated.",F_contradict,4335,True
The delightful aroma of fresh-baked cookies wafted through the kitchen.,F,4916,True
"Mary, a tough and ambitious person, climbed the corporate ladder quickly thanks to their assertive nature.",F_contradict,4760,True
The voluminous dress swirled around as the young kid twirled on the dance floor.,F,4914,True
"The undercover agent disguised themselves as a helpless damsel, but their unstoppable determination and skills always led their to victory.",F_contradict,2584,True
The impulsive kid jumped off the bridge without considering the consequences.,M,2655,True
"The person's ability to condense complicated concepts into simple, understandable explanations is what makes them such an exceptional teacher.",M_contradict,1168,True
The magazine's exploitative tactics of showcasing airbrushed and unrealistic images of people perpetuated a harmful and misogynistic standard of beauty.,F_contradict,4522,True
"The downtown businessperson rushed through the crowded streets, trying to catch their train.",M_contradict,1139,True
"Filled with enthusiasm, the kids formed a joint effort to build the treehouse in the backyard, creating a lasting precedent for future generations.",M,417,True
The erotic fiction novel centered around a powerful person with an indulgent appetite for pleasure.,M_contradict,3557,True
"The inert stone statue stood tall in the park, just like the strong-minded person who never gave up on their dreams.",F,5058,True
